Fecha,CodigoPlanta,numerador,denominador,precio_d,phi,YearMonth
2025-04-30,SNCR,5707993.077137909,11415986.154275818,104.61,105.11,2025-04
2025-04-30,SNFR,2811347.032077471,5622694.064154942,111.12,111.62,2025-04
2025-04-30,SOG1,6730631.993273769,13461263.986547537,104.61,105.11,2025-04
2025-04-30,TBQ3,20644424.825886365,41288849.65177273,1221.73,1222.23,2025-04
2025-04-30,TBQ4,20364491.671434797,40728983.342869595,1215.11,1215.61,2025-04
2025-04-30,TBST,28063504.288573645,56127008.57714729,729.83,730.33,2025-04
2025-04-30,TCDT,28063504.288573645,56127008.57714729,769.28,769.78,2025-04
2025-04-30,TDR1,15570174.514505722,31140349.029011443,2132.8,2133.3,2025-04
2025-04-30,TEC1,15570174.514505722,31140349.029011443,1422.3,1422.8,2025-04
2025-04-30,TFL1,20528660.9133597,41057321.8267194,907.01,907.51,2025-04
2025-04-30,TGJ1,20528660.9133597,41057321.8267194,556.48,556.98,2025-04
2025-04-30,TGJ2,29318400.25909542,58636800.51819084,536.68,537.18,2025-04
2025-04-30,TPUY,25594371.56206125,51188743.1241225,101.67,102.17,2025-04
2025-04-30,TRM1,28063504.288573645,56127008.57714729,1966.01,1966.51,2025-04
2025-04-30,TRN1,20364491.671434797,40728983.342869595,949.37,949.87,2025-04
2025-04-30,TSJ1,25931109.862112433,51862219.724224865,293.35,293.85,2025-04
2025-04-30,TSJ2,29207613.36485075,58415226.7297015,332.37,332.87,2025-04
2025-04-30,TSR1,20408165.211404223,40816330.422808446,917.72,918.22,2025-04
2025-04-30,TVL1,25931109.862112433,51862219.724224865,1191.9,1192.4,2025-04
2025-04-30,TYP1,20364483.70347491,40728967.40694982,101.37,101.87,2025-04
2025-04-30,TYP3,25931109.862112433,51862219.724224865,101.37,101.87,2025-04
2025-04-30,TYP4,15570174.514505722,31140349.029011443,935.37,935.87,2025-04
2025-04-30,URA1,15400672.35028826,30801344.70057652,101.37,101.87,2025-04
2025-04-30,ZPA2,26970323.412072748,53940646.824145496,378.37,378.87,2025-04
2025-04-30,ZPA4,15570174.514505722,31140349.029011443,364.37,364.87,2025-04
2025-04-30,ZPA5,14852384.095862115,29704768.19172423,344.37,344.87,2025-04
2025-05-01,2QEK,32096302.770105973,64192605.540211946,102.64,103.14,2025-05
2025-05-01,3DDT,17172819.394862544,34345638.78972509,99.19,99.69,2025-05
2025-05-01,3ENA,46084647.46352715,92169294.9270543,849.04,849.54,2025-05
2025-05-01,3HF5,19691325.0143489,39382650.0286978,99.19,99.69,2025-05
2025-05-01,3INX,28718408.22707445,57436816.4541489,92.39,92.89,2025-05
2025-05-01,3IQA,28835647.321819454,57671294.64363891,91.3,91.8,2025-05
2025-05-01,3IRX,19506434.68183107,39012869.36366214,93.39,93.89,2025-05
2025-05-01,3IZ6,25139738.335509326,50279476.67101865,92.39,92.89,2025-05
2025-05-01,ALBG,21339067.448487595,42678134.89697519,102.64,103.14,2025-05
2025-05-01,CHBG,21647822.742672518,43295645.485345036,104.39,104.89,2025-05
2025-05-01,CHVR,8372565.255687739,16745130.511375478,102.64,103.14,2025-05
2025-05-01,CLL1,21914149.42306486,43828298.84612972,91.39,91.89,2025-05
2025-05-01,CLMG,32208101.71095406,64416203.42190812,662.39,662.89,2025-05
2025-05-01,CTG1,34870696.10871212,69741392.21742424,1722.81,1723.31,2025-05
2025-05-01,CTG2,46084647.463538095,92169294.92707619,1632.42,1632.92,2025-05
2025-05-01,CUC1,36738515.22884802,73477030.45769604,102.64,103.14,2025-05
2025-05-01,DVS1,31728963.39303371,63457926.78606742,102.64,103.14,2025-05
2025-05-01,EPFV,16685791.548835538,33371583.097671077,99.19,99.69,2025-05
2025-05-01,ESMR,32534836.361605894,65069672.72321179,107.39,107.89,2025-05
2025-05-01,GE32,46084647.463538095,92169294.92707619,294.49,294.99,2025-05
2025-05-01,GEC3,46084647.46352715,92169294.9270543,277.58,278.08,2025-05
2025-05-01,GTPE,18743639.48106549,37487278.96213098,102.64,103.14,2025-05
2025-05-01,GTRG,36872673.48301366,73745346.96602732,107.39,107.89,2025-05
2025-05-01,GVIO,5920567.819362136,11841135.638724271,102.64,103.14,2025-05
2025-05-01,GYPO,28718408.227045424,57436816.45409085,99.19,99.69,2025-05
2025-05-01,HMIN,22032417.165644348,44064834.331288695,91.39,91.89,2025-05
2025-05-01,HMLG,36029390.47875489,72058780.95750979,102.64,103.14,2025-05
2025-05-01,JAGS,22128057.59246302,44256115.18492604,111.58,112.08,2025-05
2025-05-01,LTSJ,9417816.594042316,18835633.188084632,102.64,103.14,2025-05
2025-05-01,MATA,15899053.173536068,31798106.347072136,92.39,92.89,2025-05
2025-05-01,MOY1,34603923.450155035,69207846.90031007,111.58,112.08,2025-05
2025-05-01,MRL1,34870696.108696,69741392.217392,1042.43,1042.93,2025-05
2025-05-01,PES1,6192124.367737874,12384248.735475749,102.64,103.14,2025-05
2025-05-01,PGUG,5508397.91178073,11016795.82356146,102.64,103.14,2025-05
2025-05-01,PLYS,8002132.428823411,16004264.857646823,107.39,107.89,2025-05
2025-05-01,PPA1,32208101.71095406,64416203.42190812,285.29,285.79,2025-05
2025-05-01,PPA2,21652652.53986429,43305305.07972858,263.42,263.92,2025-05
2025-05-01,PPA3,21761095.551288914,43522191.10257783,273.68,274.18,2025-05
2025-05-01,PPA4,36872673.91829471,73745347.83658943,246.28,246.78,2025-05
2025-05-01,PRC2,18172725.88646076,36345451.77292152,102.64,103.14,2025-05
2025-05-01,PRC3,5508329.981540471,11016659.963080943,102.64,103.14,2025-05
2025-05-01,PRDO,21550757.69735608,43101515.39471216,102.64,103.14,2025-05
2025-05-01,PRG2,22399255.204574384,44798510.40914877,709.54,710.04,2025-05
2025-05-01,QUI1,22398222.816887867,44796445.63377573,108.39,108.89,2025-05
2025-05-01,SLVJ,22033883.054865118,44067766.109730236,672.39,672.89,2025-05
2025-05-01,SMI1,34510024.94529159,69020049.89058319,102.64,103.14,2025-05
2025-05-01,SNCR,7271453.510007263,14542907.020014526,102.64,103.14,2025-05
2025-05-01,SNFR,10897490.163888145,21794980.32777629,107.39,107.89,2025-05
2025-05-01,SOG1,6055716.262138904,12111432.524277808,102.64,103.14,2025-05
2025-05-01,TBQ3,22399800.268766444,44799600.53753289,1214.29,1214.79,2025-05
2025-05-01,TBQ4,34870696.10871212,69741392.21742424,1207.67,1208.17,2025-05
2025-05-01,TBST,46084647.463538095,92169294.92707619,803.1,803.6,2025-05
2025-05-01,TCDT,36977949.84636244,73955899.69272488,765.52,766.02,2025-05
2025-05-01,TDR1,32534836.380154803,65069672.76030961,2129.06,2129.56,2025-05
2025-05-01,TEC1,36567556.3349542,73135112.6699084,1417.32,1417.82,2025-05
2025-05-01,TFL1,22399771.39841454,44799542.79682908,873.83,874.33,2025-05
2025-05-01,TGJ1,22399771.39841454,44799542.79682908,554.51,555.01,2025-05
2025-05-01,TGJ2,21914149.42306486,43828298.84612972,534.72,535.22,2025-05
2025-05-01,TPUY,20436837.30542464,40873674.61084928,97.93,98.43,2025-05
2025-05-01,TRM1,46084647.463538095,92169294.92707619,1961.02,1961.52,2025-05
2025-05-01,TRN1,34870696.10871212,69741392.21742424,944.39,944.89,2025-05
2025-05-01,TSJ1,46084647.463538095,92169294.92707619,288.37,288.87,2025-05
2025-05-01,TSJ2,22399771.398417044,44799542.79683409,327.39,327.89,2025-05
2025-05-01,TSR1,22033883.054865118,44067766.109730236,904.44,904.94,2025-05
2025-05-01,TVL1,46084647.463538095,92169294.92707619,1186.92,1187.42,2025-05
2025-05-01,TYP1,34869334.62052042,69738669.24104084,96.39,96.89,2025-05
2025-05-01,TYP3,46084647.463538095,92169294.92707619,96.39,96.89,2025-05
2025-05-01,TYP4,32208101.71095406,64416203.42190812,930.39,930.89,2025-05
2025-05-01,URA1,32208101.710441504,64416203.42088301,99.39,99.89,2025-05
2025-05-01,ZPA2,21599230.590636022,43198461.181272045,373.39,373.89,2025-05
2025-05-01,ZPA4,32208101.71095406,64416203.42190812,359.39,359.89,2025-05
2025-05-01,ZPA5,31968838.238072857,63937676.476145715,339.39,339.89,2025-05
2025-05-02,2QEK,36696890.47145412,73393780.94290824,102.64,103.14,2025-05
2025-05-02,3DDT,9729299.827189228,19458599.654378455,99.19,99.69,2025-05
2025-05-02,3ENA,40410491.40803696,80820982.81607392,849.04,849.54,2025-05
2025-05-02,3HF5,7101990.063015303,14203980.126030605,99.19,99.69,2025-05
2025-05-02,3INX,28633742.85377888,57267485.70755776,92.39,92.89,2025-05
2025-05-02,3IQA,28751075.11564004,57502150.23128008,91.3,91.8,2025-05
2025-05-02,3IRX,4084573.1733527137,8169146.346705427,93.39,93.89,2025-05
2025-05-02,3IZ6,28995559.12439105,57991118.2487821,92.39,92.89,2025-05
2025-05-02,ALBG,10023297.498071361,20046594.996142723,102.64,103.14,2025-05
2025-05-02,CHBG,11857293.244315969,23714586.488631938,104.39,104.89,2025-05
2025-05-02,CHVR,6941542.153007103,13883084.306014206,102.64,103.14,2025-05
2025-05-02,CLL1,12795689.860009762,25591379.720019523,91.39,91.89,2025-05
2025-05-02,CLMG,36822671.048218615,73645342.09643723,612.39,612.89,2025-05
2025-05-02,CTG1,22289312.76437358,44578625.52874716,1722.81,1723.31,2025-05
2025-05-02,CTG2,40410491.408033006,80820982.81606601,1632.42,1632.92,2025-05
2025-05-02,CUC1,15958308.613657797,31916617.227315594,102.64,103.14,2025-05
2025-05-02,DVS1,36306097.20287811,72612194.40575622,102.64,103.14,2025-05
2025-05-02,EPFV,8244804.211333985,16489608.42266797,99.19,99.69,2025-05
2025-05-02,ESMR,37183690.145202495,74367380.29040499,107.39,107.89,2025-05
2025-05-02,GE32,40410491.40803301,80820982.81606603,294.99,295.49,2025-05
2025-05-02,GEC3,40410491.40803696,80820982.81607392,278.09,278.59,2025-05
2025-05-02,GTPE,10569563.02980673,21139126.05961346,102.64,103.14,2025-05
2025-05-02,GTRG,16125963.754026804,32251927.50805361,107.39,107.89,2025-05
2025-05-02,GVIO,4622691.852017056,9245383.704034112,102.64,103.14,2025-05
2025-05-02,GYPO,27829075.6145357,55658151.2290714,99.19,99.69,2025-05
2025-05-02,HMIN,13526417.337199666,27052834.67439933,91.39,91.89,2025-05
2025-05-02,HMLG,15703784.659893982,31407569.319787964,102.64,103.14,2025-05
2025-05-02,JAGS,14813359.738122178,29626719.476244356,111.58,112.08,2025-05
2025-05-02,LTSJ,7347704.512148328,14695409.024296656,102.64,103.14,2025-05
2025-05-02,MATA,4539608.754286307,9079217.508572614,92.39,92.89,2025-05
2025-05-02,MOY1,21933196.734712046,43866393.46942409,111.14,111.64,2025-05
2025-05-02,MRL1,22289312.76429339,44578625.52858678,986.56,987.06,2025-05
2025-05-02,PES1,5656233.681317847,11312467.362635694,102.64,103.14,2025-05
2025-05-02,PGUG,6941508.187886681,13883016.375773363,102.64,103.14,2025-05
2025-05-02,PLYS,13646073.79102896,27292147.58205792,107.39,107.89,2025-05
2025-05-02,PPA1,36822671.048218615,73645342.09643723,285.29,285.79,2025-05
2025-05-02,PPA2,12123368.556549173,24246737.113098346,263.42,263.92,2025-05
2025-05-02,PPA3,12191145.438689562,24382290.877379123,273.68,274.18,2025-05
2025-05-02,PPA4,16125964.387162883,32251928.774325766,246.28,246.78,2025-05
2025-05-02,PRC2,5281907.253539636,10563814.507079272,102.64,103.14,2025-05
2025-05-02,PRC3,6868929.762860901,13737859.525721801,102.64,103.14,2025-05
2025-05-02,PRDO,12102823.29482057,24205646.58964114,102.64,103.14,2025-05
2025-05-02,PRG2,15011498.725538936,30022997.45107787,825.54,826.04,2025-05
2025-05-02,QUI1,15010079.192470212,30020158.384940423,108.39,108.89,2025-05
2025-05-02,SLVJ,13526544.116640126,27053088.233280253,622.39,622.89,2025-05
2025-05-02,SMI1,21895534.31655805,43791068.6331161,102.64,103.14,2025-05
2025-05-02,SNCR,6924902.699387989,13849805.398775978,102.64,103.14,2025-05
2025-05-02,SNFR,10249376.937703464,20498753.87540693,107.39,107.89,2025-05
2025-05-02,SOG1,7468148.246058657,14936296.492117314,102.64,103.14,2025-05
2025-05-02,TBQ3,18314349.59170312,36628699.18340624,1207.46,1207.96,2025-05
2025-05-02,TBQ4,22289312.76437358,44578625.52874716,1200.84,1201.34,2025-05
2025-05-02,TBST,40410491.408033006,80820982.81606601,799.8,800.3,2025-05
2025-05-02,TCDT,16113149.161409145,32226298.32281829,757.03,757.53,2025-05
2025-05-02,TDR1,37183690.16152392,74367380.32304785,2129.06,2129.56,2025-05
2025-05-02,TEC1,39200050.1528353,78400100.3056706,1488.84,1489.34,2025-05
2025-05-02,TFL1,15011111.580155049,30022223.160310097,877.72,878.22,2025-05
2025-05-02,TGJ1,15011111.580155049,30022223.160310097,555.01,555.51,2025-05
2025-05-02,TGJ2,13646073.947055448,27292147.894110896,535.22,535.72,2025-05
2025-05-02,TPUY,9729299.827190967,19458599.654381935,97.93,98.43,2025-05
2025-05-02,TRM1,40410491.408033006,80820982.81606601,1961.02,1961.52,2025-05
2025-05-02,TRN1,22289312.76437358,44578625.52874716,944.39,944.89,2025-05
2025-05-02,TSJ1,40410491.408033006,80820982.81606601,288.37,288.87,2025-05
2025-05-02,TSJ2,15011111.580156513,30022223.160313025,327.39,327.89,2025-05
2025-05-02,TSR1,13526544.116640126,27053088.233280253,904.44,904.94,2025-05
2025-05-02,TVL1,40410491.408033006,80820982.81606601,1186.92,1187.42,2025-05
2025-05-02,TYP1,22289035.734250125,44578071.46850025,96.39,96.89,2025-05
2025-05-02,TYP2,24438283.431511708,48876566.863023415,96.39,96.89,2025-05
2025-05-02,TYP3,40410491.408033006,80820982.81606601,96.39,96.89,2025-05
2025-05-02,TYP4,36822671.048218615,73645342.09643723,893.39,893.89,2025-05
2025-05-02,URA1,36845051.38844214,73690102.77688427,103.39,103.89,2025-05
2025-05-02,ZPA2,14715756.661245527,29431513.322491053,373.39,373.89,2025-05
2025-05-02,ZPA4,36822671.048218615,73645342.09643723,359.39,359.89,2025-05
2025-05-02,ZPA5,36545972.04791726,73091944.09583452,339.39,339.89,2025-05
2025-05-03,2QEK,23670851.163483657,47341702.326967314,102.64,103.14,2025-05
2025-05-03,3DDT,8586696.664073078,17173393.328146156,99.19,99.69,2025-05
2025-05-03,3ENA,49723541.91499412,99447083.82998824,849.04,849.54,2025-05
2025-05-03,3HF5,4045134.8802982112,8090269.7605964225,99.19,99.69,2025-05
2025-05-03,3INX,22901193.948395457,45802387.896790914,92.39,92.89,2025-05
2025-05-03,3IQA,19836187.830100458,39672375.660200916,91.3,91.8,2025-05
2025-05-03,3IRX,7821462.575538121,15642925.151076242,93.39,93.89,2025-05
2025-05-03,3IZ6,19013126.829533722,38026253.659067445,92.39,92.89,2025-05
2025-05-03,ALBG,8434982.831575153,16869965.663150307,102.64,103.14,2025-05
2025-05-03,CHBG,15137159.163484322,30274318.326968644,103.29,103.79,2025-05
2025-05-03,CHVR,8578575.225965884,17157150.451931767,102.64,103.14,2025-05
2025-05-03,CLL1,13438346.715963544,26876693.43192709,91.39,91.89,2025-05
2025-05-03,CLMG,23740852.79657257,47481705.59314514,612.39,612.89,2025-05
2025-05-03,CTG1,42390785.75911787,84781571.51823574,1722.81,1723.31,2025-05
2025-05-03,CTG2,52841038.74732929,105682077.49465857,1632.42,1632.92,2025-05
2025-05-03,CUC1,37765921.45972535,75531842.9194507,102.64,103.14,2025-05
2025-05-03,DVS1,23508303.105713554,47016606.21142711,102.64,103.14,2025-05
2025-05-03,EPFV,11332138.086576931,22664276.173153862,99.19,99.69,2025-05
2025-05-03,ESMR,24013208.27415325,48026416.5483065,107.39,107.89,2025-05
2025-05-03,GE32,52841038.74732929,105682077.49465857,294.99,295.49,2025-05
2025-05-03,GEC3,49723541.91499412,99447083.82998824,278.09,278.59,2025-05
2025-05-03,GTPE,11184863.702788264,22369727.405576527,102.64,103.14,2025-05
2025-05-03,GTRG,37866582.985971645,75733165.97194329,107.39,107.89,2025-05
2025-05-03,GVIO,4598644.039358187,9197288.078716373,102.64,103.14,2025-05
2025-05-03,GYPO,19455250.863704383,38910501.72740877,99.19,99.69,2025-05
2025-05-03,HMIN,16556378.782143401,33112757.564286802,91.39,91.89,2025-05
2025-05-03,HMLG,36391644.29459349,72783288.58918698,102.64,103.14,2025-05
2025-05-03,JAGS,13488817.99151585,26977635.9830317,102.64,103.14,2025-05
2025-05-03,LTSJ,6911763.46414228,13823526.92828456,102.64,103.14,2025-05
2025-05-03,MATA,7963182.013538196,15926364.027076392,92.39,92.89,2025-05
2025-05-03,MOY1,42150721.684446216,84301443.36889243,111.25,111.75,2025-05
2025-05-03,MRL1,42390785.75909781,84781571.51819561,986.56,987.06,2025-05
2025-05-03,PES1,4925304.544297349,9850609.088594697,102.64,103.14,2025-05
2025-05-03,PGUG,8283613.184066742,16567226.368133483,102.64,103.14,2025-05
2025-05-03,PLYS,13438346.541121226,26876693.08224245,107.39,107.89,2025-05
2025-05-03,PPA1,23740852.79657257,47481705.59314514,285.29,285.79,2025-05
2025-05-03,PPA2,15663208.991498513,31326417.982997026,263.42,263.92,2025-05
2025-05-03,PPA3,15663208.991498513,31326417.982997026,273.68,274.18,2025-05
2025-05-03,PPA4,37866583.302539684,75733166.60507937,246.28,246.78,2025-05
2025-05-03,PRC2,7090378.036406841,14180756.072813682,102.64,103.14,2025-05
2025-05-03,PRC3,8283545.253826483,16567090.507652966,102.64,103.14,2025-05
2025-05-03,PRDO,15622326.334575007,31244652.669150013,102.64,103.14,2025-05
2025-05-03,PRG2,13810928.437479662,27621856.874959324,825.54,826.04,2025-05
2025-05-03,QUI1,13809121.759028995,27618243.51805799,108.39,108.89,2025-05
2025-05-03,SLVJ,16556298.012326043,33112596.024652086,622.39,622.89,2025-05
2025-05-03,SMI1,42056826.236443564,84113652.47288713,102.64,103.14,2025-05
2025-05-03,SNCR,6697572.05989299,13395144.11978598,102.64,103.14,2025-05
2025-05-03,SNFR,5015205.564790123,10030411.129580246,107.39,107.89,2025-05
2025-05-03,SOG1,7983687.702171029,15967375.404342057,102.64,103.14,2025-05
2025-05-03,TBQ3,22702424.48706067,45404848.97412134,1213.52,1214.02,2025-05
2025-05-03,TBQ4,42390785.75911787,84781571.51823574,1206.86,1207.36,2025-05
2025-05-03,TBST,52841038.74732929,105682077.49465857,820.43,820.93,2025-05
2025-05-03,TCDT,37301757.98493983,74603515.96987966,760.79,761.29,2025-05
2025-05-03,TDR1,24013208.292975575,48026416.58595115,2129.06,2129.56,2025-05
2025-05-03,TEC1,33114568.947071876,66229137.89414375,1488.84,1489.34,2025-05
2025-05-03,TFL1,13809637.952865366,27619275.90573073,877.72,878.22,2025-05
2025-05-03,TGJ1,13809637.952865366,27619275.90573073,555.01,555.51,2025-05
2025-05-03,TGJ2,13438346.715963544,26876693.43192709,535.22,535.72,2025-05
2025-05-03,TPUY,8586696.664080601,17173393.328161202,97.93,98.43,2025-05
2025-05-03,TRM1,52841038.74732929,105682077.49465857,1961.02,1961.52,2025-05
2025-05-03,TRN1,42390785.75911787,84781571.51823574,944.39,944.89,2025-05
2025-05-03,TSJ1,52841038.74732929,105682077.49465857,288.37,288.87,2025-05
2025-05-03,TSJ2,13809637.952872615,27619275.90574523,327.39,327.89,2025-05
2025-05-03,TSR1,16556298.012326043,33112596.024652086,904.44,904.94,2025-05
2025-05-03,TVL1,52841038.74732929,105682077.49465857,1186.92,1187.42,2025-05
2025-05-03,TYP1,42390508.72898921,84781017.45797843,96.39,96.89,2025-05
2025-05-03,TYP2,23688362.082532402,47376724.165064804,893.39,893.89,2025-05
2025-05-03,TYP3,52841038.74732929,105682077.49465857,96.39,96.89,2025-05
2025-05-03,TYP4,23740852.79657257,47481705.59314514,893.39,893.89,2025-05
2025-05-03,URA1,23994128.999034334,47988257.99806867,103.39,103.89,2025-05
2025-05-03,ZPA2,19684081.67157657,39368163.34315314,373.39,373.89,2025-05
2025-05-03,ZPA4,23740852.79657257,47481705.59314514,359.39,359.89,2025-05
2025-05-03,ZPA5,23688362.082532402,47376724.165064804,339.39,339.89,2025-05
2025-05-04,2QEK,29772656.224147435,59545312.44829487,102.64,103.14,2025-05
2025-05-04,3DDT,6434063.473479934,12868126.946959868,99.19,99.69,2025-05
2025-05-04,3ENA,55793445.17927374,111586890.35854748,849.04,849.54,2025-05
2025-05-04,3HF5,4750198.57560095,9500397.1512019,99.19,99.69,2025-05
2025-05-04,3INX,25853600.38033645,51707200.7606729,92.39,92.89,2025-05
2025-05-04,3IQA,25965906.962600376,51931813.92520075,91.3,91.8,2025-05
2025-05-04,3IRX,4758964.164910741,9517928.329821482,93.39,93.89,2025-05
2025-05-04,3IZ6,26163853.395869546,52327706.79173909,92.39,92.89,2025-05
2025-05-04,ALBG,8820763.967435867,17641527.934871733,102.64,103.14,2025-05
2025-05-04,CHBG,9187444.777407127,18374889.554814253,106.39,106.89,2025-05
2025-05-04,CHVR,9000201.904359357,18000403.808718715,102.64,103.14,2025-05
2025-05-04,CLL1,10860196.37104357,21720392.74208714,91.39,91.89,2025-05
2025-05-04,CLMG,29870571.929072484,59741143.85814497,612.39,612.89,2025-05
2025-05-04,CTG1,36441850.887263216,72883701.77452643,1722.81,1723.31,2025-05
2025-05-04,CTG2,55793445.179270275,111586890.35854055,1632.42,1632.92,2025-05
2025-05-04,CUC1,34686674.487283275,69373348.97456655,102.64,103.14,2025-05
2025-05-04,DVS1,29518390.50177287,59036781.00354574,102.64,103.14,2025-05
2025-05-04,EPFV,5636316.079631954,11272632.159263909,99.19,99.69,2025-05
2025-05-04,ESMR,30195338.244008925,60390676.48801785,107.39,107.89,2025-05
2025-05-04,GE32,55793445.17927028,111586890.35854056,294.99,295.49,2025-05
2025-05-04,GEC3,55793445.17927374,111586890.35854748,278.09,278.59,2025-05
2025-05-04,GTPE,8622945.751708489,17245891.503416978,102.64,103.14,2025-05
2025-05-04,GTRG,34804084.49620225,69608168.9924045,107.39,107.89,2025-05
2025-05-04,GVIO,4133410.1577686137,8266820.315537227,102.64,103.14,2025-05
2025-05-04,GYPO,25853600.380309414,51707200.76061883,99.19,99.69,2025-05
2025-05-04,HMIN,10860349.225775108,21720698.451550215,91.39,91.89,2025-05
2025-05-04,HMLG,33539697.740101572,67079395.480203144,102.64,103.14,2025-05
2025-05-04,JAGS,11403976.118238773,22807952.236477546,102.64,103.14,2025-05
2025-05-04,LTSJ,6401342.134320805,12802684.26864161,102.64,103.14,2025-05
2025-05-04,MATA,4199156.060346747,8398312.120693494,92.39,92.89,2025-05
2025-05-04,MOY1,36160708.66443571,72321417.32887141,112.19,112.69,2025-05
2025-05-04,MRL1,36441850.887223095,72883701.77444619,955.47,955.97,2025-05
2025-05-04,PES1,4808065.809697442,9616131.619394884,102.64,103.14,2025-05
2025-05-04,PGUG,8345776.619155722,16691553.238311443,102.64,103.14,2025-05
2025-05-04,PLYS,10860196.194524309,21720392.389048617,107.39,107.89,2025-05
2025-05-04,PPA1,29870571.929072484,59741143.85814497,285.29,285.79,2025-05
2025-05-04,PPA2,9714003.005125493,19428006.010250986,263.42,263.92,2025-05
2025-05-04,PPA3,9714003.005125493,19428006.010250986,273.68,274.18,2025-05
2025-05-04,PPA4,34804084.891912304,69608169.78382461,246.28,246.78,2025-05
2025-05-04,PRC2,6766143.853600395,13532287.70720079,102.64,103.14,2025-05
2025-05-04,PRC3,8345708.688915463,16691417.377830926,102.64,103.14,2025-05
2025-05-04,PRDO,9713795.138591792,19427590.277183585,102.64,103.14,2025-05
2025-05-04,PRG2,11658553.343800463,23317106.687600926,825.54,826.04,2025-05
2025-05-04,QUI1,11656617.616889074,23313235.23377815,106.49,106.99,2025-05
2025-05-04,SLVJ,10860349.224748679,21720698.449497357,622.39,622.89,2025-05
2025-05-04,SMI1,36104300.88404523,72208601.76809046,102.64,103.14,2025-05
2025-05-04,SNCR,6776433.601076228,13552867.202152455,102.64,103.14,2025-05
2025-05-04,SNFR,5015205.564790123,10030411.129580246,107.39,107.89,2025-05
2025-05-04,SOG1,7932931.320716164,15865862.641432328,102.64,103.14,2025-05
2025-05-04,TBQ3,20753194.118768178,41506388.237536356,1214.14,1214.64,2025-05
2025-05-04,TBQ4,36441850.887263216,72883701.77452643,1207.49,1207.99,2025-05
2025-05-04,TBST,55793445.179270275,111586890.35854055,820.46,820.96,2025-05
2025-05-04,TCDT,34344535.50238018,68689071.00476035,755.45,755.95,2025-05
2025-05-04,TDR1,30195338.260512635,60390676.52102527,2129.06,2129.56,2025-05
2025-05-04,TEC1,38260778.22575815,76521556.4515163,1488.84,1489.34,2025-05
2025-05-04,TFL1,11657004.762271948,23314009.524543896,895.43,895.93,2025-05
2025-05-04,TGJ1,11657004.762271948,23314009.524543896,555.01,555.51,2025-05
2025-05-04,TGJ2,10860196.37104357,21720392.74208714,535.22,535.72,2025-05
2025-05-04,TPUY,6434063.473479934,12868126.946959868,97.93,98.43,2025-05
2025-05-04,TRM1,55793445.179270275,111586890.35854055,1961.02,1961.52,2025-05
2025-05-04,TRN1,36441850.887263216,72883701.77452643,944.39,944.89,2025-05
2025-05-04,TSJ1,55793445.179270275,111586890.35854055,288.37,288.87,2025-05
2025-05-04,TSJ2,11657004.762271948,23314009.524543896,327.39,327.89,2025-05
2025-05-04,TSR1,10860349.224748679,21720698.449497357,904.44,904.94,2025-05
2025-05-04,TVL1,55793445.179270275,111586890.35854055,1186.92,1187.42,2025-05
2025-05-04,TYP1,36441850.88723721,72883701.77447443,96.39,96.89,2025-05
2025-05-04,TYP2,29758265.346812017,59516530.693624035,893.39,893.89,2025-05
2025-05-04,TYP3,55793445.179270275,111586890.35854055,96.39,96.89,2025-05
2025-05-04,TYP4,29870571.929072484,59741143.85814497,893.39,893.89,2025-05
2025-05-04,URA1,29937712.951024435,59875425.90204887,103.39,103.89,2025-05
2025-05-04,ZPA2,14079401.97058731,28158803.94117462,373.39,373.89,2025-05
2025-05-04,ZPA4,29870571.929072484,59741143.85814497,359.39,359.89,2025-05
2025-05-04,ZPA5,29758265.346812017,59516530.693624035,339.39,339.89,2025-05
2025-05-05,2QEK,16235600.988631273,32471201.977262545,102.64,103.14,2025-05
2025-05-05,3DDT,26388336.524726495,52776673.04945299,99.19,99.69,2025-05
2025-05-05,3ENA,65501713.45907764,131003426.91815528,849.04,849.54,2025-05
2025-05-05,3HF5,18597651.691257585,37195303.38251517,99.19,99.69,2025-05
2025-05-05,3INX,28000179.881782435,56000359.76356487,92.39,92.89,2025-05
2025-05-05,3IQA,33233302.589794002,66466605.179588005,91.3,91.8,2025-05
2025-05-05,3IRX,25175402.589587405,50350805.17917481,93.39,93.89,2025-05
2025-05-05,3IZ6,33339022.294092413,66678044.588184826,92.39,92.89,2025-05
2025-05-05,ALBG,8651299.191384155,17302598.38276831,102.64,103.14,2025-05
2025-05-05,CHBG,51365015.79647721,102730031.59295443,106.39,106.89,2025-05
2025-05-05,CHVR,8977400.360709993,17954800.721419986,102.64,103.14,2025-05
2025-05-05,CLL1,52367444.64906662,104734889.29813324,91.39,91.89,2025-05
2025-05-05,CLMG,48323069.08732477,96646138.17464954,612.39,612.89,2025-05
2025-05-05,CTG1,53821200.01252653,107642400.02505305,1722.81,1723.31,2025-05
2025-05-05,CTG2,65501713.459103175,131003426.91820635,1632.42,1632.92,2025-05
2025-05-05,CUC1,65908290.218368,131816580.436736,102.64,103.14,2025-05
2025-05-05,DVS1,17098849.24297503,34197698.48595006,102.64,103.14,2025-05
2025-05-05,EPFV,25381506.77869779,50763013.55739558,99.19,99.69,2025-05
2025-05-05,ESMR,27747121.03593026,55494242.07186052,107.39,107.89,2025-05
2025-05-05,GE32,65501713.459103175,131003426.91820635,294.99,295.49,2025-05
